,sentence,entity,score
1159,之后，经历了几天震荡调整后，2月8日，海达股份收涨了3.26%,['海达股份'],[1.0]
1160,进入3月份，乐视网的中已难觅机构踪影，取而代之的是游资频频现身,['乐视网'],[0.0]
1161,此次非公开发行股份购买资产完成后，建工集团将持有上海建工约70.90%的股权,['上海建工'],[0.0]
1162,仍需聚焦主业　　2010-2015年，洽洽食品的长期净利率分别为7.54%、8.18%、10.74%、8.58%、9.39%和11.03%，平均净利率9%多一点，六年来提升幅度不到30%，同为休闲食品的、净利率要比洽洽食品高出100%，背后反映的是管理、成本、新品、电商发展的不尽如人意,['洽洽食品'],[1.0]
1163,而今年一季度末，该机构持有浦发银行5.10亿股，持股比例为2.60%,['浦发银行'],[0.0]
1164,按照当时的计划，首先，地铁集团将向万科注入优质地铁上盖物业项目资产；其次，初步交易对价介于400亿-600亿元之间；第三，万科将采取向地铁集团发行新股为主的方式引入资产,['万科'],[1.0]
1165,根据相关法律解释，在上述区间段买入天目药业并持有的投资者，只要买入平均价高于基准价15.38元/股就可以参加索赔,['天目药业'],[0.0]
1166,　　光大证券分析师认为，关于国内市场，房地产调整是一个风险释放的过程，A股市场的系统性机会相对有限，但也孕育着结构性机会,['光大证券'],[0.0]
1167,次新股板块将成为未来龙头的重要诞生地，推荐标的包括透景生命、鸣志电器等,['鸣志电器'],[1.0]
1168,华宝兴业多策略今年前三季度始终握有的“独门武器”宝胜股份表现则中规中矩，年初至今累计涨幅为1.23%，其中四季度以来上扬了8.75%,['宝胜股份'],[1.0]
1169,政府债方面，2017年全年，中信证券的地方政府债承销规模最大，达77.78亿元，占市场份额的两成，共完成205单,['中信证券'],[0.0]
1170,持有的医药医疗保健行业公司分别为(002317)、天士力(600535)、(000915)、(002038)、(002589)、(300146)等,['天士力'],[0.0]
1171,具体来看，海康威视7月24日共接待了292家机构的集中调研，包括131家私募、56家券商、56家基金公司、14家险资机构以及35家其他机构,['海康威视'],[0.0]
1172,　　如今，贵州茅台提高出厂价和市场零售价靴子全部落地，在利好消息刺激下，公司市值破万亿元或成大概率事件,['贵州茅台'],[1.0]
1173,时间拨回2月27日，飞利信电子和与嘉兴瑞平投资合伙企业（有限合伙）（下称嘉兴瑞平）签署了股权转让协议，以7800万元的价格受让了嘉兴瑞平收走很的天亿达60%股权，飞利信电子以自有资金支付,['飞利信'],[0.0]
1174,在连续调整后，金达威8日直接一字涨停，成交量明显放大,['金达威'],[1.0]
1175,2016年，游戏类上市公司并购热度不减，、、、、、、中青宝等先后并购重组,['中青宝'],[1.0]
1176,从个股来看，今年三季度有6家上市公司解禁市值超过100亿元，其中（709.3亿元）、上海石化（274.6亿元）和（138.4亿元）的解禁市值位列前三，解禁类型分别是首发解禁、股权分置改革和追加承诺限售股,['上海石化'],[1.0]
1177,　　不仅不计前嫌，买入目前业绩表现并不突出的公司，而且甘愿被套，王亚伟或是看好铁路市场化改革将为铁龙物流带来的机会,['铁龙物流'],[0.0]
1178,财报显示，海伦哲今年第一季度净利润亏损794.57万元，同比大幅下滑540.38%,['海伦哲'],[-1.0]
1179,　　需要特别提醒的是，中国石油期货的面世，实际意味着“石油人民币”的初步生成，客观上必然与“石油美元”形成博弈，虽然中国根本无意挑战“石油美元”的霸主地位，但在连一个小小的芯片出口到中国就足以令特朗普倍感警觉的前提下，对于原油期货如此重大的金融创新之举，特朗普定会感到极度地不安，因此，利用WTI的历史优势竞压中国原油期货，或者出台相关的政策干扰与阻拦国外投资者进入中国市场都将是白宫大概率的举动，对此，中国政府应当早有预防，并提前筹划好应对之策,['中国石油'],[0.0]
1180,　　国信证券还表示，万能险区别于其他险种的最明显特征即是结算，也即保险公司需要支付给保户的具有刚性兑付性质的资金成本,['国信证券'],[0.0]
1181,廊坊发展已经ST，该股则出现跌停，遭市场抛售,['廊坊发展'],[-1.0]
1182,3月25日晚间，中国石化发布2017年年报显示，按照中国企业会计准则，公司2017年实现营业利润为870亿元，同比上升12.4%,['中国石化'],[1.0]
1183,可以看到，前期股价持续大涨的建新股份强势依旧,['建新股份'],[1.0]
1184,　　天润数娱预计于去年投放的新游戏如今上线了吗,['天润数娱'],[0.0]
1185,经初步测算，上述减持交易金额合计1.34亿元，大众交通可获得扣除成本和相关交易税费后投资收益约9520.60万元,['大众交通'],[1.0]
1186,　　不过梅雁吉祥管理层的态度颇耐人寻味，短短一周时间，其对第三者马敬忠入主的态度由态度暧昧到明确不支持甚至“必要时”奋起反抗,['梅雁吉祥'],[0.0]
1187,在新能源规划方面，长安汽车计划将在2025年开始全面停止销售传统意义的燃油车，实现全谱系产品的电气化,['长安汽车'],[0.0]
1188,　　文化科技领域资深投资人曹海涛在慈文传媒定增通过后接受媒体采访时提到，现在，整个大环境的募资都很严格,['慈文传媒'],[0.0]
1189,　　证券时报·e公司记者从乐视网一位内部人士了解到，三季度离职的员工主要是乐视致新员工和一批其他业务线的老员工和高管，他们的补偿金普遍比前两个季度离职的员工要高,['乐视网'],[0.0]
1190,也就是说，在第三季度，乐视网出现了大幅裁员，一个季度花费的离职补偿金达到6732.52万元,['乐视网'],[-1.0]
1191,《证券日报》记者注意到，对于上市公司的退市问题，11月10日至22日，证监会有过3次表态：在11月10日的证监会例行新闻发布会上，证监会新闻发言人表示，交易所正在研究完善退市财务类指标，优化退市制度，促进上市公司聚焦主业，充分发挥好资本市场的功能；11月16日，证监会副主席李超在一论坛上表示，推进退市制度改革，健全优胜劣汰的市场机制；11月22日，证监会主席助理张慎峰在“2017金麒麟论坛”上表示，下一步将持续改革股票发行、退市等制度，进一步健全优胜劣汰机制,['金麒麟'],[0.0]
1192,(图表来源：国金证券研究所)　　3)目前分红频率较低，但未来有潜力进行高分红的公司　　国金证券强调指出，建议积极关注这类个股——即目前分红频率较低，但在未来现金分红政策的催化下，有潜力进行高分红的公司,['国金证券'],[0.0]
1193,中国银河28日买入榜单同样由营业部与机构席位组成,['中国银河'],[0.0]
1194,　　东北证券表示，虽然海外不确定因素的短期走向目前并不明朗，但当前全球经济仍然处于同步复苏通道之中,['东北证券'],[0.0]
1195,在此背景下，海澜全资子公司更拟与林芝腾讯、挚信投资签署框架协议共同发起百亿级别产业投资基金对服装相关产业链、优秀服饰品牌及制造公司进行投资，有助于海澜之家围绕主业对接更多优质产业资源、输出自身优质管理能力，为公司长期发展提供助力,['海澜之家'],[1.0]
1196,值得注意的是，当日中银国际也发布了一份对冀东水泥的研究报告，报告表示，2017年下半年以来河北增速已经启稳且略有回升，这是积极的信号,['冀东水泥'],[1.0]
1197,工商银行行长对此表示，去年工商银行下降的原因主要有两个：一是宏观经济形势向好；二是在过去几年间，工行在信贷体制方面做出了很多努力和改革,['工商银行'],[-1.0]
1198,承德露露2006年年报显示，主要产品植物蛋白饮料—杏仁露年生产能力30余万吨，市场占有率90%，毛32.59%,['承德露露'],[1.0]
1199,从2017年开始，水井坊就已经在加快全国化战略推进，包括第二核心市场的布局，三季报显示，第一梯队核心市场(河南、江苏、四川、湖南和广东)50%以上的增速，与此同时公司加快推进布局第二核心市场(北京、天津、上海、福建和浙江)，增速达到100%以上,['水井坊'],[1.0]
1200,光迅科技拥有优秀的高端芯片研发和量产能力，使得它同样具备强大的产业链垂直整合能力，未来有望加入手机VCSEL战场,['光迅科技'],[1.0]
1201,2017年5月，粤泰股份以8.8亿元收购海南琼州的“滨江花园”“福嘉花园”商住项目；8月，以8亿元的代价摘得江门10.46万平万米商住地；9月，以6000万美元收购柬埔寨土地拟建国际金融中心,['粤泰股份'],[1.0]
1202,不仅如此，*ST新亿与中酒时代签署了红酒购销合同，并预付6325万元，同时向中酒时代出借资金1200万元,['ST新亿'],[0.0]
1203,'（原标题：华谊八年来业绩首次下滑，2017中国电影将再临寒潮,['中国电影'],[0.0]
1204,这意味着，以收盘价计算，三角轮胎距离破发只有3.52%的距离，而如果以昨日创下的历史最低价计算，三角轮胎距离破发最近只有1.81%距离,['三角轮胎'],[-1.0]
1205,　　证券：珍惜做多时间窗口 蓝筹慢牛趋势不变　　海通证券发布策略观点认为，目前蓝筹慢牛趋势不变，市场进入良性轮动，珍惜做多时间窗口,['海通证券'],[0.0]
1206,　　海通证券认为，从A股历史上来看，中上游各领域企业由于产品轮番涨价导致利润大幅上升，而涨价效应又还未传导到终端导致货币政策预期变化的这段时间内，通常都是市场表现较好的阶段，目前操作上依旧建议抓住强势板块轮动的机会,['海通证券'],[0.0]
1207,基金增仓近2600万股的晶盛机电，去年10月以来收获34%涨幅,['晶盛机电'],[1.0]
1208,承德露露方面表示，“2017年是公司进行重点改革的一年，承德露露本着聚焦、稳固、发展的方针，先做减法再做加法，逐步使承德露露在未来三年内夯实基础，再上新台阶”,['承德露露'],[1.0]
1209,近日出现跳水走势的聚光科技，基金增仓逾900万股,['聚光科技'],[1.0]
1210,有分析师指出，导致产业资本大举减持的原因主要是庞大集团经营出现明显恶化,['庞大集团'],[-1.0]
1211,　　　　除了有关托管条款的问题以外，深交所问询函中还显示，国民技术与旗隆的合作早已存在多项瑕疵,['国民技术'],[-1.0]
1212,　　作为A股“老壳”，商业城数度易主、非议不断、官司缠身，最新实控人黄茂如入主以来先后三次筹划重组，一次争议巨大，一次以失败告终，这次又将是何结果,['商业城'],[-1.0]
1213,从交易所问询函中披露的信息来看，早在5亿元事件爆发之前，国民技术与旗隆之间的合作已经存在诸多疑点,['国民技术'],[-1.0]
1214,炼石有色预计2017年净利润亏损2.4亿元，比上年同期下降530.94%,['炼石有色'],[-1.0]
1215,此外，社保基金二季度新进持股数量排名前三的个股有中国联通、、，新进持有数量分别为1.93亿股、6000万股、4700万股,['中国联通'],[0.0]
1216,此外，中国人寿在管理模式上会加大境内外第三方委托的力度,['中国人寿'],[0.0]
1217,丁磊出生于1963年，被贾跃亭誉为“汽车产业领袖级人物”，此前五次职业履历包括，上海市浦东新区副区长这样的政府工作岗位，也包括上海张江（集团）有限公司党委书记、总经理这样的上市公司经验，而任上汽通用总经理和上汽集团副总裁则是和汽车关系最密切的工作经历,['上汽集团'],[0.0]
1218,2017年下半年以来，其线下布局动作不断——“光”线下店落地并快速推进，和华侨城在IP运营、线下娱乐开发、产业投资和园区建设等多个领域达成战略合作，和腾讯云在打造游戏云平台及用户大数据、落地“智慧门店”等方面开展深度合作,['华侨城'],[1.0]
1219,(数据来源：东方财富Choice数据)　　5、基金持股占流通股比例TOP50(数据来源：东方财富Choice数据)　　6、基金重仓股增持TOP50　　四季度，在公募基金的前十大重仓股中，被增持最多的为分众传媒,['分众传媒'],[0.0]
1220,'　　北京商报讯（记者?钱瑜?王子扬）刚刚实现业绩大增后，南方集团股份有限公司（以下简称“南方黑芝麻”）将产品涨价提上了日程,['黑芝麻'],[1.0]
1221,受此利好影响，太钢不锈股价一字涨停,['太钢不锈'],[1.0]
1222,其中，博济医药为2015年上市的次新股,['博济医药'],[0.0]
1223,　　不过，从老板电器业绩增速放缓的表现来看，市场似乎更担忧老板电器未来业绩增长的可持续性,['老板电器'],[-1.0]
1224,《证券日报》基金新闻部记者据资讯统计，截至1月12日，有7家券商预计贵州茅台估值将突破万亿元,['贵州茅台'],[1.0]
1225,　　浙商证券认为布局防御为主，参与反弹为辅,['浙商证券'],[0.0]
1226,从去年11月底的28.32元上涨到7月17日最高95.1元，短时间内暴涨2.36倍的富瑞特装或许是近期机构多空对决的焦点,['富瑞特装'],[1.0]
1227,而趣店另一股东昆仑万维(300418)10月19日收于26.65元，跌幅1.33%,['昆仑万维'],[-1.0]
1228,”昨日，针对黑龙江地区监测出放射性物质是否会对上市公司构成影响，《每日经济新闻》记者采访了哈高科证券事务代表王江风,['哈高科'],[0.0]
1229,事实上，围绕控股子公司科菲特业绩造假一事，辉丰股份与科菲特原董事长朱光华上演了一场长达6年的“罗生门”较量,['辉丰股份'],[-1.0]
1230,　　科菲特原董事长、原总经理朱光华日前告诉中国证券报记者，当时，辉丰股份方面曾两次要求科菲特虚增销售以做高上市公司利润，被科菲特回绝后，在科菲特不知情的情况下进行了相关操作,['辉丰股份'],[-1.0]
1231,国盛金控亦在10月18日晚间发布公告称，公司全资子公司华声香港已转让所持趣店股份23.22万股，价格为发行价24/股美元，交易金额为 557.28万美元,['国盛金控'],[0.0]
1232,　　净利润方面，川大智胜继续延续平稳增长态势,['川大智胜'],[1.0]
1233,类似的情况也发生在莫高股份等个股上,['莫高股份'],[0.0]
1234,在2018年经营计划中，川大智胜表示，从2018年将进入高速发展期，预计净利润增长率不低于55%,['川大智胜'],[1.0]
1235,若低于上述金额，差额部分由金枪鱼钓股东按照证监会的补偿要求向加加食品进行补偿,['加加食品'],[0.0]
1236,这些文章在市场上引起巨大反响，受此影响，当天三聚环保盘中大跳水，直至最后收盘跌停，当日成交额高达19亿元,['三聚环保'],[-1.0]
1237,在16日复牌后，乐视网开盘即告一字跌停，并在19日继续跌停的走势,['乐视网'],[-1.0]
1238,而重阳投资旗下产品重阳战略汇智基金位列天士力第四大流通股东,['天士力'],[0.0]
1239,'　　回应万科事件　　应把保护投资者利益放在首位　　本报讯 7月1日，就万科相关股东已提议罢免公司董事会成员事件，证监会新闻发言人张晓军回应称，“证监会一直在关注相关情况，并将持续关注事件的进程，同时严格要求各方及时履行信息披露义务,['万科'],[0.0]
1240,江铃汽车此前公布的产销数据显示，2017全年驭胜SUV共销售29151辆，同比下滑21.94%,['江铃汽车'],[-1.0]
1241,数据来源：私募排排网　　“追新”与“抄底”　　成泉资本重仓公司数较少，除京汉股份，仅上榜、、、、等5公司十大流通股东名单,['京汉股份'],[0.0]
1242,3月14日晚间，乐视网发布公告称，孙宏斌因工作安排调整原因，向公司申请辞去乐视网董事长职务，退出董事会，并不再在乐视网担任任何职务,['乐视网'],[-1.0]
1243,' 　　3月29日，有消息称，广东股份有限公司(以下简称“嘉应制药”)前任营销总监李祥厚指使下属员工钟萼玲虚假制作公司费用账单予以报销，套取公司财产100余万元非法占为己有，构成职务侵占罪,['嘉应制药'],[-1.0]
1244,中文在线方面也向记者表示，中文在线虽然参股A站，但所占比例不高，A站如若关闭也不会对中文在线的经营产生影响,['中文在线'],[0.0]
1245,　　中南文化曾称“中南重工”，位于江苏南通，之前是一家传统制造业企业，不过最近几年开始从制造业向影视文化转型,['中南文化'],[0.0]
1246,此外，由于成泉资本持有的约2150万股京汉股份，恰与北京西三环北路营业部席位4月17日卖出的股份数相近，外界亦猜测成泉资本已获利了结,['京汉股份'],[0.0]
1247,在智能汽车等大众消费领域率先布局的先发优势企业：北斗星通,['北斗星通'],[1.0]
1248,与之相反，对于医疗服务行业，国际医学则抱有乐观的估计，称在多个政策引导下，人们对于健康行业的需求将日益加深，“医疗服务行业发展面临难得的历史机遇”,['国际医学'],[1.0]
1249,市场分析认为，佛塑股份近期股价飞涨，与这两大基金公司强力买入有较大关系,['佛塑股份'],[1.0]
1250,以机柜式为例，这和线下的分众传媒等媒体的差异性并不大，竞争同样很激烈,['分众传媒'],[0.0]
1251,当天盘中，华力创通(300045.SZ)早盘直线封板，七一二(603712.SH)随后跟进涨停,['华力创通'],[1.0]
1252,影业在2016年5月试图注入乐视网时，估值曾高达98亿元，但到了2017年初融创中国战略投资时，估值约70亿元，这与2015年9月29日影业增资时的69.75亿元估值相当，而就是那一次，引入了孙俪、邓超、黄晓明、孙红雷、刘涛等十余名明星股东,['乐视网'],[1.0]
1253,公告显示，2017年庞大集团预计实现营业收入710亿元左右，同比增长8%左右，预计实现归属于上市公司股东的净利润较上年同期减少1.53亿至2.29亿元，同比减少40%到60%,['庞大集团'],[1.0]
1254,业绩方面，大冷股份2014年中报披露显示，报告期内，大连富士冰山在确保运营商市场稳定发展的基础上，积极推进扩大饮料商市场，在可口可乐、康师傅市场外，成功开拓农夫山泉市场，销售收入及净利润同比均实现大幅增长，自动售货机出货台数累计超过50000台,['大冷股份'],[1.0]
1255,以下为创业板权重股前20名涨跌幅情况：　　创业板元气大伤之际，同花顺“火上浇油”，14日晚间发布减持公告称，大股东、董事叶琼、上海凯士奥投资咨询有限公司、大股东、董事于浩淼、董事王进拟自公告起15个交易日后未来6个月内，以集中竞价交易方式或大宗交易方式合计减持公司股份不超过4294.2万股，占公司总股本的7.99%,['同花顺'],[-1.0]
1256,在2018 年上半年的补贴政策过渡期内，比亚迪纯电动客车和新能源乘用车补贴均下滑30%，对于PHEV 车型的单车补贴也下降1 万元，这是比亚迪在短期之内对盈利水平波动的直接原因,['比亚迪'],[-1.0]
1257,比亚迪在2017年内燃油汽车实现销量约24.5万辆，同比下降24.62%,['比亚迪'],[-1.0]
1258,10月31日，根据《财经》的报道，因乐视网IPO财务造假，参与其IPO的多名发审委委员被采取强制措施,['乐视网'],[-1.0]
1259,　　对此，国信证券发展研究总部研究员杨高宇在接受《证券日报》记者采访时也认为CDR是解决两地的法律、两地监管的有效措施,['国信证券'],[0.0]
1260,在本次要约收购前，家化集团及关联方共持有上海家化32.02%的股份，要约收购完成后，其合计持股比例增加至52.07%,['上海家化'],[0.0]
1261,　　从对股票市场的影响来看，东兴证券此前指出，汇率仍然为一国经济基本面的长期体现，当人民币升值或贬值，一定程度上体现对于内地经济的长期预期上升或下降，从而利好或利空主要业务在内地的上市公司，引发资金基于预期流放或流出港股市场,['东兴证券'],[0.0]
1262,　　媒体按照万科的宣传节奏，公布了北京万科员工被三强集团殴打的事实，最后定论：三强是黑社会,['万科'],[0.0]
1263,　　而在汉商集团的案例中，由于汉阳国资办要约收购后拉开了与卓尔方面的持股差距，短时间内因二者“股权之争”而客观导致股价上涨的预期不再，因此也会一定程度上影响市场情绪,['汉商集团'],[0.0]
1264,如(002610.SZ)宣布设立区块链能源研究院，苏宁云商(002024.SZ)发布公告成立区块链实验室,['苏宁云商'],[0.0]
1265,三六零借壳江南嘉捷案披露过去4个月后，A股市场又现借壳方案,['江南嘉捷'],[0.0]
1266,此外，3月21日，步森股份副总经理胡强因个人原因申请辞去相应职务，公开资料显示，他从2001年2月起在步森集团历任市场督导、市场部区域经理；2007年1月起任本公司市场总监，2008年7月15日至今担任步森股份副总经理，已近10年,['步森股份'],[0.0]
1267,公募基金的2017年三季报显示，彼时共有34只基金持有乐视网，合计持股数量达到1.23亿股，以停牌前股价估算，持股市值达到14.07亿元,['乐视网'],[1.0]
1268,　　险资产品持股超过两年时间的股票，有的期间表现优异，像、、、云南白药等，给国寿系等险资产品带来不少收益,['云南白药'],[1.0]
1269,而Wind数据显示，截至2017年12月31日，乐视网的机构投资者持股为9948万股，且全部为基金持仓，持股比例达到乐视网总股本的3.92%,['乐视网'],[0.0]
1270,：一季度净利预增210%至260%　　凯美特气披露2018年第一季度业绩预告，预计盈利1626.42万元至1888.74万元，同比增长210%至260%,['凯美特气'],[1.0]
1271,而空方前五意见有所分歧，在国泰君安增持1059手的同时，华泰长城减持621手、广发期货也只是小幅增加60手，空方内部较为分歧,['国泰君安'],[0.0]
1272,贾跃亭股权质押安全与否，成为影响整个乐视网质押持仓资金的主要部分,['乐视网'],[0.0]
1273,大华股份也同时被一批绩优基金重仓持有，是上投新动力和广发核心的第一大重仓股，分别占基金资产的7.01%和6.83%，同时还是汇丰先锋、汇丰科技和华宝产业的十大重仓股，在业绩前十基金中，一共有5只基金重仓持有了大华股份,['大华股份'],[1.0]
1274,赣锋锂业董秘欧阳明（图片来源：全景网）　　公开资料显示，欧阳明，1975年出生，本科学历,['赣锋锂业'],[0.0]
1275,第三股势力则是融资持仓资金　　Wind数据显示，截止2017年10月27日，乐视网融资余额仍有32.97亿元，占流通股市值的8.47%，此后无相关数据,['乐视网'],[0.0]
1276,其中不乏、、等自去年初即进入上涨趋势的股票，恒瑞医药今日更是强势上涨5.37%，股价创新高,['恒瑞医药'],[1.0]
1277,　　当外界都在观望之时，鲜有人关注，融创主导的乐视网在甩锅的同时，已经以低成本薅到了想要的羊毛,['乐视网'],[0.0]
1278,NO7、焦作万方(000612)　　斥资：19.38亿元　　增持：1.73亿股　　近一个月以来，焦作万方股东净买入公司股份数量为7930.84万股，累计增持金额达到8.41亿元，是近一个月以来A股中股东增持股份数量排名第4的上市公司,['焦作万方'],[0.0]
1279,农业股中主营生鲜乳收购与销售的西部牧业今年以来涨幅达到68.58%，仅有中海分红增利混合这1只基金重仓，持有392万股，占净值比3.6%,['西部牧业'],[1.0]
1280,　　德奥通航称，本次重大资产重组事项的终止，不会对公司发展战略及生产经营造成重大不利影响，也不会影响公司未来的发展战略,['德奥通航'],[0.0]
1281,　　煤炭股表现强势：涨停，、ST山煤、ST煤气、、、等纷纷大涨,['ST山煤'],[1.0]
1282,2016年，时宁德时代动力电池销量尚为6.8GWh，而松下电器与比亚迪则分别以7.2GWh和7.1GWh分列世界一、二位,['比亚迪'],[1.0]
1283,个股方面，28只黄金股月内实现上涨，其中，19只个股期间累计涨幅超10%，期间累计涨幅居首达到25.83%，紧随其后累计涨幅达到25.75%，、和期间累计涨幅也均在20%以上，分别为21.98%、21.82%和20.27%，此外，（18.23%）、（16.58%）、（16.08%）、（15.64%）、赤峰黄金（15.10%）、（13.29%）、（13.10%）等个股期间累计涨幅也均在10%以上,['赤峰黄金'],[1.0]
1284,黄金 避险情绪推动价格反弹　　小金属 行业发展前景较好　　据《证券日报》市场研究中心统计显示，截至昨日收盘，实现连续3日涨停，尽显个股强势，该股月内累计涨幅高达42.46%，成为小金属板块的绝对王者，排名第一，除贵研铂业外，、、、、和等个股月内累计涨幅也均在25%以上，分别为：34.23%、28.94%、26.98%、26.95%、26.30%、25.52%，正是在这些强势股的带领下，小金属板块月内整体表现突出，累计涨幅为6.61%，在所有概念板块中排名第四,['贵研铂业'],[1.0]
1285,年报显示，2017年中国国航共调整64条国内航线票价水平，全年增收约9.21亿元,['中国国航'],[0.0]
1286,虽然中国平安给出了靓丽的年报数据，2017年中国平安走出了大牛行情，股价涨幅超过100%，靓丽的年报数据已经充分体现在了股价之上，2018年中国平安能否继续保持快速增长，成为市场最为担心的问题,['中国平安'],[1.0]
1287,11月22日，中通、申通快递也先后发布了《告客户通知书》,['申通快递'],[0.0]
1288,具体来看，三聚环保是王亚伟进入私募后一直持有的股票，该股1月份以来累计涨幅为25.72%，王亚伟旗下的私募“昀沣”目前持有三聚环保市值接近8亿元，投资额也远大于其它股票,['三聚环保'],[0.0]
1289,　　　　以“男人的衣柜”自居的海澜之家，在业绩增速下滑以及高库存的持续压制之下，最终在获批的背景下缓了一口气，不过还是难逃遭机构抛售的命运,['海澜之家'],[-1.0]
1290,据华仁药业披露的数据，公司实际控制人周希俭通过广东永裕和永裕恒丰间接持有上市公司股份2.6亿股(配股股份上市后间接持有本公司股份3.13亿股)，占公司总股本26.46%；其所持有公司股份累计被质押2.3553亿股，占其所持公司股份总数的90.28%，占公司总股本23.88%,['华仁药业'],[0.0]
1291,成交回报显示，华鲁恒升前五大买入营业部有3家机构席位，累计买入金额近亿元,['华鲁恒升'],[0.0]
1292,”中船集团相关负责人介绍说：“外高桥造船的资产负债率从原来的89.79%降低至76.31%，中船澄西从原来的49.48%降低至41.12%，广船国际由以前的71.81%降低至60.01%，黄埔文冲则由78.47%降低至67.29%，不仅有利于企业降低资产负债率，调整资本结构，同时有助于它们降低财务风险,['外高桥'],[1.0]
1293,　　海螺水泥的下跌，令重仓基金受伤,['海螺水泥'],[-1.0]
1294,4月7日至4月18日海螺水泥大跌期间，95只重仓基金平均回报0.55%，同期同类基金平均回报0.98%，跑输同侪43.88%；仅有24只重仓基金跻身同期同类基金榜单前1/3，51只则落后至后1/3排名,['海螺水泥'],[-1.0]
1295,上市业绩就变脸，券商爱股遭遇“滑铁卢” 　　开始讲这家公司的业绩之前，先重温一下自上市以来这家公司的股价走势：　　在上市之后的12个涨停板打开之后，思维列控股价开始了阶梯式下跌，直至2018年2月底停牌，其股价跌幅达到七成，市值蒸发160多亿，众多散户深陷其中,['思维列控'],[-1.0]
1296,从2017年一季报数据来看，ST新梅确实保持了较高的增长率，但是一方面整个地产行业正面临越来越明显的不确定性，另一方面ST新梅市盈率水平也并不算低，以28倍的PE在A股整个地产板块中位于44位（PE数值从小到大排列）,['ST新梅'],[1.0]
1297,基金去年四季报显示，国泰金鹰去年末持有蓝色光标833万股，持股市值近2亿元，占该基金净值比例高达9.78%，为其第一大重仓股,['蓝色光标'],[0.0]
1298,今年3月，除金亚科技外，华泰荣超营业部曾助力包括等十多只股票打开跌停板,['金亚科技'],[-1.0]
1299,　　巨龙管业和等排水概念股票继昨日上涨之后继续活跃,['巨龙管业'],[1.0]
1300,'　　每经记者 叶晓丹 每经编辑 王可然　　继金龙机电（300032，SZ）2月27日公告上市公司控制权拟发生变更之后，接盘方是谁，现任控股股东缘何突然宣布转让股份引发了资本市场诸多猜想,['金龙机电'],[0.0]
1301,下半年重点新进的则是尔康制药、、、、、，新进数量均超过500万股,['尔康制药'],[0.0]
1302,深陷风波的年内遭融资净卖出12.22亿元，10月30日，交易所将乐视网调出两融标的，但截至10月27日，仍有32.97亿元融资筹码被锁其中，停牌期间只得采取现金还款的方式了结头寸,['乐视网'],[-1.0]
1303,以中国核建为例，在网下配售对象中，公募基金及社保基金有效申购了2134.5亿股，仅获配2152.4376万股，占网下最终发行股数量的41%，获配比例低至0.01008404%，但仍高于其他两类投资者不到万分之一的获配比例,['中国核建'],[0.0]
1304,常熟银行9月27日同样在没有利空消息打压的情况下，大幅跳空低开超6%，盘中最大跌幅近9%,['常熟银行'],[-1.0]
1305,从业绩面上看，在已率先披露2017年年报业绩数据的3家影视板块上市公司中，当代明诚报告期内实现净利润1.28亿元，同比增长4.87%,['当代明诚'],[1.0]
1306,2011年7月，也就是贝因美上市后三个月，贝因美创始人谢宏因“个人健康”原因辞职， 灵魂人物谢宏走了之后，公司主帅开始频繁变动，最开始接任谢宏董事长之位的是常务副总朱德宇，是公司的实权派，本被寄予厚望，但只做了9个月,['贝因美'],[-1.0]
1307,此后乐视网停牌九月余,['乐视网'],[0.0]
1308,　　结合中天金融集团在参与贵州脱贫攻坚上的探索实践，罗玉平提出，全面践行“三变改革、三产融合、三农振兴”为核心的“三三三”精准脱贫新模式，以“三变”理念成立平台公司，盘活农村资源，推动“三产”融合，促进城乡融合发展，推动现代农业发展、富美乡村建设，达到乡村振兴目的,['中天金融'],[1.0]
1309,《华夏时报》记者梳理近年来贝因美的业绩数据发现，2007年至2013年，贝因美的营收从12亿增长到61.17亿，长了5倍有余，年复合增长率达到31.18%；2013年之后，贝因美的营收掉头直下，节节败退，从61.17亿降到27.64亿，年复合增长率是-23.26%,['贝因美'],[1.0]
1310,泉州温陵北路营业部、蚌埠中荣街营业部分列美联新材买二和买三位置，买入金额分别为895.29万元与727.90万元，同时分别卖出605.39万元与423.78万元,['美联新材'],[0.0]
1311,头曲、二曲对泸州老窖做大规模十分重要,['泸州老窖'],[1.0]
1312,”　　乐视网业务转型或受打击　　对于此次终止收购乐视影业的影响，乐视网给出的答案是，此次交易的终止不会对公司的生产经营造成不利影响，也不会影响公司的发展战略,['乐视网'],[1.0]
1313,11月份上市的新股剑桥科技上周五首次开板，不过在早盘仍然被封上了涨停板,['剑桥科技'],[1.0]
1314,\r\n                (原标题：美的“少主”18亿控股华录百纳 家电龙头也要玩文娱,['华录百纳'],[1.0]
1315,一方面，乐视网预计2017年出现亏损，提示公司存在的九大风险；另一方面，否认贾跃亭为公司担保百亿,['乐视网'],[-1.0]
1316,昨天宝钢股份更是强势突破，并带领钢铁股大幅上攻,['宝钢股份'],[1.0]
1317,：我们预测帝龙文化2017-2019年实现营收分别为30.90亿元、38.25亿元、45.30亿元，同比增长87.29%、23.76%、18.43%；实现归母净利润分别为5.57亿元、7.53亿元、9.27亿元，同比增长47.08%、35.21%、23.04%；对应eps分别为0.65元、0.88元、1.09元,['帝龙文化'],[1.0]
