,sentence,entity,score
593,6月28日的股东大会上，有媒体报道，身兼均瑶集团和爱建集团董事长的王均金表示，公司支持依法合规的市场行为，但不支持违法违规的恶意操作，并希望相关部门严厉打击违法违规行为对象，以保护全体股东的利益,['爱建集团'],[0]
594,2018年1-3月，比亚迪预计实现归属于上市公司股东的净利润0.5-1.5亿元，相比去年同期的6.1亿元，同比下降75.24%-91.75%,['比亚迪'],[-1]
595,　　孙宏斌在业绩发布会现场表示，愿意打折出售乐视网的股票,['乐视网'],[-1]
596,数据显示，2017年，唐、秦以及宋DM的销量合计66321辆，占到比亚迪纯电动车型销量的60.8%，然而，这三款主要车型的续航能力都没有超过100km，也就是说，2018年，这些车型将不会再为比亚迪带来政府补助收益，影响之大可见一斑,['比亚迪'],[0]
597,因为就像华谊兄弟，我们打个比方，马云那天就减持了1%多的限售股，对它的股价肯定是有影响的,['华谊兄弟'],[0]
598,加码系列酒　　记者留意到，贵州茅台上市以来，仅在2004年、2011年、2012年和2018年发布了业绩预告，在上述四份业绩预告中，其净利润增长分别达到50%、65%、50%、58%的预期,['贵州茅台'],[1]
599,但是市场情绪经常超出预期，给沃森生物重新估值是出于保护投资者利益，并给出投资上的最坏打算，提前告知投资者，可以作为基民投资决策的依据,['沃森生物'],[-1]
600,综上，中安消技术作为涉案重大资产重组的有关方，将“班班通”项目计入盈利预测，导致其评估值被虚增 15.57 亿元，并且 2013 年度虚增营业收入 5515万元,['中安消'],[1]
601,中安消股份全体董事在《上海飞乐股份有限公司重大资产出售、发行股份购买资产并募集配套资金暨关联交易报告书》上签字声明，保证《上海飞乐股份有限公司重大资产出售、发行股份购买资产并募集配套资金暨关联交易报告书》及其摘要内容的真实、准确、完整，对报告书的虚假记载、误导性陈述或重大遗漏负连带责任,['中安消'],[0]
602,据了解，近年来，滨江集团通过代建业务收取销售额4%~6%管理费的同时，向外输出品牌和管理，进而扩大销售规模，提升行业地位,['滨江集团'],[1]
603,《每日经济新闻》记者获悉，和合资管日前发布一则资管计划延期兑付公告，称由于融资方回款安排不及时，“和合资管-安盈保1号天业股份资产管理计划”（以下简称“安盈保1号”）第二期以及第三期需延期兑付,['天业股份'],[-1]
604,机构追踪栏目的数据显示，歌尔声学同时也是近期QFII重点调研的对象,['歌尔声学'],[0]
605,值得注意的是，该资管计划的融资方，正是近日暴涨的360概念股天业股份,['天业股份'],[1]
606,其中，星石投资对酒鬼酒(000799)进行了减持，从持股时长来看，星石投资持有“酒鬼酒”的时间最长，早在2016年中，星石投资新进为“酒鬼酒”的前十大流通股东名单当中，持有至今已有近两年的时间，而白酒股行情也为星石投资带来可观收益，期间星石投资也在不断波段操作，在2017年二季度酒鬼酒股价从阶段性高点下跌时，星石投资又果断逢低补仓,['酒鬼酒'],[1]
607,根据方案，万科拟以15.88元每股的发行价，向深圳地铁集团发行28.72亿股股份，购买深圳地铁集团持有的前海国际100%股权，初步交易对价为456.13亿元,['万科'],[0]
608,滨江集团前身成立于1992年，于1996年由集体所有制企业改制而来，并于2008年在深交所上市，是名副其实的老牌浙系房企,['滨江集团'],[0]
609,此外弘尚资产旗下的大格局1号私募基金新进持有湖南海利(600731)164.78万股,['湖南海利'],[0]
610,鹿港文化也预计2017年全年净利润超过2.4亿，同比增长超过35%,['鹿港文化'],[1]
611,若8月27日，追涨停股买入“金字火腿”的中小投资者，接下来承受的是四日连跌带来的损失,['金字火腿'],[-1]
612,疑似泽熙私募出货专用的“国泰君安交易单元”昨日也乘机卖出1.1亿,['国泰君安'],[-1]
613,军工科研院所改制方面，广发证券预计首批41家军工科研院所改制将于2018年底完成，届时第二批院所改制工作也有望启动,['广发证券'],[0]
614,对于银行板块的崛起，市场已经有了较多分析，至于为什么选择中信银行，笔者认为主要是价格较低流通盘较小资金容易操作有关，与估值高低和公司质地没有太多关系，银行板块的崛起一方面是版块轮动的需要，另一方面是主力资金妄图以银行板块崛起拉动指数掩护创业板为代表的题材股出货，但笔者认为这一意图并没有如愿，以今天媒体认为有庄股特征的网缩科技为例，由于筹码过度集中而流动性不是太好，机构出货并不顺利，只要盘中抛压稍大，股价下跌斜率就很陡，往往是100-300手抛单，股价下跌就是好几毛钱，甚至接近1元钱，除非主力机构不计成本出货，否则是难以完成出货动作的，因此主力资金只能选择逆势而为，再次拉升股价，让其翻红，在以后寻找机会,['中信银行'],[1]
615,而酒鬼酒三季度报告显示，徐翔掌控的两家产品在今年三季度双双买入了酒鬼酒,['酒鬼酒'],[1]
616,例如，在中元股份公告中，恒大复函称：“我司于2016年9月28日起买入贵司股票， 持股均价为12.29元,['中元股份'],[0]
617,近期龙头房企2017年销售额陆续出炉，碧桂园以5508亿元位居榜首，万科、恒大紧随其后，销售额分别为5298.8亿元、5009.6亿元，均突破5千亿元,['万科'],[1]
618,现在的天茂集团盈利情况比2007年更为糟糕，2008年度，天茂集团净利润为1714万元，较2007年同期下滑82.5%；2009年中期报告显示，营业收入较2008年同期下滑28.79%，净利润较2008年同期下滑45.15%,['天茂集团'],[-1]
619,国民技术董秘回复事件：正在调查过程当中　　通过各方的了解得知，前海旗隆实际上是在10月下旬便按照正常的流程退租并搬走了，国民技术称11月28日发现前海旗隆和北京旗隆相关人员失联，作为投资5个亿的投资方国民技术在前海旗隆搬走1个月后才发现人员失联，国民技术与前海旗隆和北京七龙共同成立的基金在运营2年左右却一直没有进行备案和资金托管,['国民技术'],[-1]
620,此次事件当中的华润集团和恒大，都已先后从万科退出，深圳地铁集团入主成为万科的第一大股东,['万科'],[0]
621,万科的股价也是水涨船高，屡屡创出新高，“沉默”的宝能系和姚振华继续低调地持有着万科的股份,['万科'],[1]
622,　　天茂集团在刘益谦的资本版图上扮演着重要的角色，类似一个资金中转站,['天茂集团'],[0]
623,数据显示，2017年，比亚迪合计销售新车40.9万辆，创造出566.24亿元的收入，占总营收比重超过50%,['比亚迪'],[1]
624,后来，经纬纺机的持股比例又增加至37.47%,['经纬纺机'],[1]
625,所以在这个问题上，我想国民技术，有能力也有义务去发现其中的问题,['国民技术'],[-1]
626,对于恒大地产来说，此时万科是重中之重，增持万科，无论是对恒大的社会地位、房地产地位还是利润贡献都非常重要“,['万科'],[1]
627,已在乐视网身上投入较大的孙宏斌是否会买入，从而拿下乐视网控股权，将成为下一阶段乐视网的焦点,['乐视网'],[0]
628,现在来看，这些被分拆的业务还包含作业帮（在线教育平台）、百度视频（视频聚合业务）、百度音乐（与太合音乐合并）、百度文学（被完美世界控股）等项目，甚至百度游戏也一直在出售传闻之中,['完美世界'],[1]
629,值得注意的是，佳都科技股价本月累计涨幅已经达到43.15%，月初更是走出连续涨停的强势表现,['佳都科技'],[1]
630,事实上，年初以来已经有不少股票质押违约的案例，影响比较大的比如股权质押纠纷，继、向法院提起诉讼要求出质方还本付息后，18年2月27日公告称因乐视网股权质押违约，该公司被迫计提4.394亿元资产减值准备金,['乐视网'],[1]
631,　　从个股表现看，地产板块近期表现抢眼，、等龙头股受到资金追捧，其中万科A的股价再度创出新高,['万科'],[1]
632,　　此前乐视网已多次公告，乐视网实际控制人可能发生变更,['乐视网'],[0]
633,3月27日晚间，涪陵榨菜发布公告称，公司决定终止发行股份购买资产事项,['涪陵榨菜'],[0]
634,截至2017年上半年，水星家纺共拥有各类销售终端2632家，其中总经销商所属加盟终端2076家，直属加盟商所属加盟终端463家，直营终端93家，遍布31个省、直辖市、自治区，形成了全国性的营销网络,['水星家纺'],[1]
635,另外，刘姝威质疑的报告发布后，乐视网今日股价没受影响，盘中一度涨逾9%，截至收盘，涨3.52%,['乐视网'],[1]
636,总体来看，今日随着国泰君安解冻的大资金回归，A股有望延续反弹势头,['国泰君安'],[1]
637,江淮汽车在财报中披露的经营计划显示，2018年公司计划销售各类汽车及底盘60万辆-67万辆，同比增长17.44%-31.14%，实现营业收入585亿元 -650亿元，同比增长18.46%-31.62%,['江淮汽车'],[1]
638,然而，在这样的条件下，聚光科技的定增计划最终并没能完成,['聚光科技'],[-1]
639,　　以金地集团为例，在定向增发前，已经有人开始兜售金地集团增发配额,['金地集团'],[0]
640,　　分析人士认为，在线视频平台加快发展，竞争加剧，影视剧价格将水涨船高，、唐德影视、等内容制作公司将成为受益者,['唐德影视'],[1]
641,在此背景下，昨日尽管有中国石化等指标股护盘，但在下跌过程中市场买盘力度不大,['中国石化'],[-1]
642,关于乐视网危机需要百亿资金 变卖核心资产不够还债　　乐视网表示，公司于2018年1月19日披露的《关于公司股票的风险提示公告》，公司由于存在大量对乐视非上市体系的关联应收款项，导致现金流受到极大影响,['乐视网'],[-1]
643,券商营业部净买入前三名分别为深圳红岭中路营业部、成都北一环路证券营业部、上海淮海中路营业部，涉及金科股份等热门股，总买入净额分别为0.91亿元、0.84亿元、0.60亿元,['金科股份'],[1]
644,在水星家纺募集的9.48亿元中，约有3.77亿用于发展“生产基地及仓储物流信息化建设项目”，而1.24亿元则用于发展“线上线下渠道融合及直营渠道建设项目”，两者的投入占到总募集资金的一半,['水星家纺'],[0]
645,一位接近西南证券的相关人士向《投资者报》记者表示，刚看到相关报道时很疑惑，事情愈演愈烈之后，第二天公司发布了澄清公告，并宣布公司股票于6月23日继续停牌,['西南证券'],[-1]
646,就赣锋锂业(002460)来看，该股15日因跌停上榜，买入席位前五位均为营业部，买入较为分散,['赣锋锂业'],[-1]
647,　　实际上，京东方A股价大幅回落只是白马股近期的一个缩影,['京东方'],[-1]
648,、、、、光线传媒、、等无一例外,['光线传媒'],[0]
649,就在乐视网复牌的前一天，孙宏斌在线上投资者说明会上无不感慨地说道：“人有时候要敢教日月换新天，有时候也要愿赌服输,['乐视网'],[-1]
650,在乐视2月23日的股东大会上，乐视网总经理刘淑青表示：“老孙对乐视还是非常支持的，个人精力投入还是非常大的,['乐视网'],[0]
651,不过，QFII对公司判断或有偏差，汤臣倍健发布的2016年年报显示，去年公司实现营业收入23.09亿元，同比增长1.9%；净利润为5.35亿元，同比下跌15.8%，保持七年的高增长业绩跳水,['汤臣倍健'],[-1]
652,”国泰君安分析师乔永远如此认为,['国泰君安'],[0]
653,据了解，精华制药大幅跑赢大市主要是受公司大股东提议高比例分红的提振，2月5日晚间，精华制药公告称其在2月4日收到南通产控集团向公司董事会提交的《2016年度利润分配及资本公积金转增股本预案的提议及承诺》,['精华制药'],[1]
654,同板块中的中信银行(601998)本周表现也同样强劲，能够在7月7日当日涨停突破左锋，主要与国家队资金的大规模介入有着密切关系，E投资金融量化终端监控到，本周机构席位抢筹该股，累计买入净额达24.78亿元,['中信银行'],[1]
655,牧原股份发布的半年报显示，公司上半年归属于上市公司股东的营业收入只比上年同期增长了4.31%，但净利润却同比增长158.21%，约为4683万元,['牧原股份'],[1]
656,对于这份靓丽的业绩，牧原股份解释，是基于公司对2015年第3季度平均每头生猪可能的盈利水平区间的预计，以及公司的生产计划对2015年第3季度生猪出栏量区间的预计,['牧原股份'],[1]
657,”昨天，浙江证监局的工作人员告诉记者，不排除庄家利用“明星”股东身份拉高股价的可能，另外，浙江东方公告的参股金信信托的事项，目前仍有很大不确定性，投资者应该注意投资风险,['浙江东方'],[0]
658,新莱特是“网红奶粉”A2的生产商，光明乳业表示，2017年新西兰新莱特继续扩大产能，增加了混合罐装生产线，进一步提升婴儿配方奶粉的生产能力,['光明乳业'],[1]
659,：我们预测中文传媒2018-2020年实现营收分别为139.05亿元、148.09亿元、154.31元，同比增长4.5%、6.5%、4.2%；实现归母净利润分别为16.76亿元、19.42亿元、21.52亿元，同比增长15.47%、15.84%、10.82%,['中文传媒'],[1]
660,而据3月28日披露的2017年年报，启明星辰预计今年一季度实现净利润1000万至2000万元，上年同期则亏损671.02万元,['启明星辰'],[-1]
661,今年以来，贵州茅台不断逆势上涨，8月14日茅台盘中再创新高，股价一度突破500元,['贵州茅台'],[1]
662,2014-2016年，蒙娜丽莎主营业务收入分别为14.33亿元、15.73亿元和23.19亿元，2015年-2016年主营业务收入分别较上年同期增长9.74%和47.42%，归属于母公司的净利润分别为0.77亿元、1.16亿元和2.33亿元,['蒙娜丽莎'],[1]
663,王亚伟执掌的华夏策略精选、华夏大盘精选两只基金，在今年一季度新进持有山东海化1200万股、3210.60万股，持股占流通股比例分别为1.34%、3.59%；持股总市值分别为10979.99万元、29377.00万元，持股市值占基金净值比分别为3.40%、3.68%；持股市值占基金股票投资市值比例分别为4.37%、4.01%,['山东海化'],[1]
664,但昨日，中信证券旗下席位总计使用的资金不到20亿元，一方面这有目前中小盘股票抛压相比7月上旬明显减轻的因素，或许也表明国家队的护盘效率大幅提升,['中信证券'],[1]
665,二季度天孚通信获中融人寿万能险产品增持59万股，加上中融人寿此前通过两个万能险产品和一个分红险产品持股三个保险组合合计持有的797万股，总计持股约为850万股,['天孚通信'],[1]
666,李克强也作出批示强调，要大力挖掘用地潜力，提高土地使用效率；宁波海顺认为，领导人对耕地保护给予了高度重视，致力于智慧农业的农机行业龙头未来发展成长空间值得想象,['智慧农业'],[1]
667,按此计算，华夏策略精选重仓珠海中富账面浮盈2930.14万元,['珠海中富'],[1]
668,据申万宏源统计，在披露业绩预告的82家房企中，业绩预增或略增的有49家，扭亏13家，合计占76%,['申万宏源'],[0]
669,　　不过，西南证券地产首席分析师胡如华指出，尽管政策不确定性大大降低，房企走量和存货变现的可能性大大增强，但地产股估值的进一步提升还需要等待行业空间打开、ROE预期突破、REITs落地等机会，“这个目前还看不到”,['西南证券'],[0]
670,据国泰君安监测，15家龙头房企1月销售总额3709.27亿元，同比增长54.58%，环比增长1.43%,['国泰君安'],[0]
671,11个跌停的乐视网终于放量，这是要开板的节奏,['乐视网'],[-1]
672,锂电池板块升温，当升科技、等涨停,['当升科技'],[1]
673,据简式权益报告书显示，11月30日，阳光人寿通过上交所集中交易系统增持中青旅39.99万股，占中青旅总股本0.06%，增持均价为19.42元,['中青旅'],[1]
674,本次增持前，阳光财险持有承德露露3.87%股权，阳光人寿持有公司1.03股权；本次增持完成后，阳光财险和阳光人寿将合计持有公司3788.4万股，占上市公司总股本的5.03%，由此构成举牌,['承德露露'],[1]
675,今年以来截至12月22日，*ST中安累计下跌70.28%，在所有95只个股中跌幅最大,['ST中安'],[-1]
676,　　对此，分析人士指出，受经济增长企稳、工业生产好转及气温等因素影响，近期用电量显著回升，梅雁吉祥作为区域性水电龙头企业，公司未来盈利有望改善，后市值得期待,['梅雁吉祥'],[1]
677,金风科技3月9日晚公告，美国仲裁协会裁定，UEP II 需向金风方面支付相关合同违约赔款约2487.1万美元，但金风方面需向UEP II 赔偿因叶片质量问题带来的损失约6661.2万美元,['金风科技'],[-1]
678, 　　过去几年，老板电器的高增长主要依赖于收入端快速放量和毛的逐年提升,['老板电器'],[1]
679,2013年10月26日，金风科技披露，其子公司金风国际全资子公司GWIL与项目业主UEP II就巴拿马项目二期签订机组供货协议，项目规模为165MW，采购金风科技66台GW109/2500机组,['金风科技'],[1]
680,黑电方面建议关注，公司产品力领先，收购东芝黑电业务将进一步加速海信电器全球化战略，完善高端品牌布局，目前面板成本有进一步下降空间，毛有望逐季改善,['海信电器'],[1]
681,招商蛇口副总经理龚镭介绍，2017年，招商蛇口太子湾邮轮母港开港首年运营，完成了109艘次指标，将近19万人次邮轮旅客的运载，目的地覆盖9个国家和地区，有东南亚、东北亚，往越南、泰国、菲律宾方向，创下亚太地区邮轮港口开港首年之最,['招商蛇口'],[1]
682,依据历年年报，2011-2016年，老板电器产品销售量分别为170万台、224万台、295万台、356万台、474万台、540万台，2012-2016年，销量同比增速分别为30.72%、32.65%、20.67%、33.26%、13.85%,['老板电器'],[1]
683,老板电器于2010年11月23日登陆，公司最初两年信披并不到位，2010年年报和2011年年报均未披露产品销量,['老板电器'],[-1]
684,此外，今年以来股价上涨超过10%的还有(600113)、(600729)、(000517)、凯乐科技、(600360)以及(000810),['凯乐科技'],[1]
685,云计算股今日表现欠佳，午后延续低迷走势，个股几乎全部下跌，其中，天玑科技跌逾5%，暂时领跌,['天玑科技'],[-1]
686,　　近日国家发改委日前印发《关于公布海水淡化产业发展试点单位名单(第一批)的通知》，海水淡化板块拔地而起，海亮股份率先涨停；、、等涨幅居前,['海亮股份'],[1]
687,目前，两家公司股价的连续跌停天数分别达到16天(午盘跌4.66%)和14天，已经直逼此前*ST众和创下的A股最长连续跌停纪录(连续18天跌停),['ST众和'],[-1]
688,1999年进入中信证券资产管理部任，2000年进入管理公司担任基金丰和基金经理、研究总监、机构投资总监、总裁助理,['中信证券'],[0]
689,同时，腾达建设还与浙江省台州市路桥新城开发管理委员会签订了《路桥区物流园区物流仓储项目投资意向协议》，涉及金额初步估算为4亿元,['腾达建设'],[1]
690,昨日跌停板上的万科尾盘有数十亿的扫盘资金，尽管没开板，但是这气势足够让做空的人心理暗暗吃惊，钜盛华14.9亿再度加仓，股权之争远远没有熄火,['万科'],[-1]
691,公开资料显示，华锐风电创立于2006年，主营业务为兆瓦级风力发电机组的设计、制造、销售和运维服务业务，其在2007年-2010年间急速扩张，净利润曾从1.26亿元猛增至28.55亿元,['华锐风电'],[1]
692,今年3月14日，浙江东方发布并购资产相关预案，拟作价5.36亿元将浙金信托等资产收入囊中,['浙江东方'],[1]
693,公告显示，滨江集团主要经营区域为杭州、上海、深圳，进入城市相对有限，分布面较窄,['滨江集团'],[1]
694,4月24日，淡水泉等28家机构投资者就一同调研了歌尔声学，值得一提的是，歌尔声学也是淡水泉今年一季度大举增持的股票，淡水泉成长基金1期和淡水泉精选1期分别位列该股第六、第七大流通股股东,['歌尔声学'],[1]
695,　　成为ST生化第一大股东后的史珉志并未打算将上市公司的重心转移到医药领域,['ST生化'],[1]
696,随着2017年11月，证监会向金亚科技下发了《行政处罚及市场禁入事先告知书》，并在今年3月正式下发了《行政处罚决定书》和《市场禁入决定书》，有关金亚科技公司财务造假一事经过两年半时间的立案调查终于正式板上钉钉,['金亚科技'],[1]
697,个股方面，广州港、、涨停，涨逾3%，、、、涨近2%,['广州港'],[0]
698,这也为多位金亚科技前高管带来罚款、市场禁入等处罚，其中主要责任人周旭辉更是被交易所顶格处罚90万元，并终身市场禁入,['金亚科技'],[1]
699,? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?　　　　品牌是香飘飘的根基，尤其在食品安全越发重视的环境下，香飘飘借着渠道优势和巨额广告费砸出的品牌影响力，在近年掌握了杯装即溶性奶茶的半壁江山,['香飘飘'],[1]
700,　　长城汽车未来几年增量贡献主要是SUV，SUV领域依然大有可为,['长城汽车'],[1]
701,与此同时，中国建筑依然保持着行业内全球最高的信用评级,['中国建筑'],[1]
702,2009年至2016年间，中国建筑年度净利润均实现同比增长，同比增幅分别为：108.66%、51.63%、46.50%、15.32%、29.64%、10.65%、15.47%、14.61%,['中国建筑'],[1]
703,(600196)单抗药龙头　　平安证券分析师魏巍指出，复星医药的单抗生物类似药收获成果在即,['复星医药'],[1]
704,　　坚定看好国内覆铜股[]、[金安国纪]为代表的全产业链,['金安国纪'],[1]
705,　　应对策略：A股中受益概念股主要涉及中国南车、中国北车、、、、、、等,['中国北车'],[1]
706,当晚，ST生化公告再收三封深交所关注函，对此前回函进行质疑,['ST生化'],[1]
707,'　　在谈到当年自己和管理层出让40%万科原始股时，王石仍说不后悔,['万科'],[0]
708,加上12月9日安邦保险豪掷137亿元巨资扫货招商银行，本月以来大宗交易平台上，共出现3次银行股被数亿元以上资金扫货的情形,['招商银行'],[1]
709,其中，对“千人计划”和“海聚工程”的中国籍入选专家；“万人计划”、“高创计划”、中关村“高聚工程”的入选人和国家最高科学技术奖获奖人可开通“绿色通道”，最快5个工作日办理完成引进手续,['中关村'],[0]
710,具体为，经中国人寿第四届董事会第十六次会议审议，同意首席运营执行官许恒平、业务总监兼河北省分公司总经理徐海峰、总精算师利明光、财务总监杨征担任副总裁，不过，四人的任职资格仍需保监会核准,['中国人寿'],[1]
711,　　因近期股票波动较大而停牌自查的乐视网今日公告称，经核查，公司前期披露的信息不存在需要更正、补充之处，公司基本面及内外部经营环境未发生重大变化，公司近期也未接待过任何机构和个人投资者的现场调研,['乐视网'],[1]
712,前不久新股的赚钱效应在“破发潮”下已被冲淡不少，如今贝因美股价在前冲锋，机构在后给力，令人期待的新股赚钱效应是否高调回归了呢,['贝因美'],[1]
713,相较于签署协议前一交易日金莱特21.52元/股的价格，蒋小荣此次股权转让价格可谓是折价转让,['金莱特'],[1]
714,　　而除去该股外，任泽松今年踩到的另一颗雷则是乐视网，从三季报来看，其既是中邮核心竞争力的第二大重仓股，同时也是中邮战略新兴产业的第三大重仓股票,['乐视网'],[1]
715,《大国重器》第二季第六集聚焦中国信息通信基础设施建设，生动呈现了中兴通讯Pre5G空分复用技术的首次实景验证，展望了中国5G技术领跑世界的美好前景,['中兴通讯'],[1]
716,　　就万科而言，未来可以用优先股的方式，调节险资股东、财务投资者以及管理层持股的占比、利润分配和表决权等，确保公司长远发展,['万科'],[1]
717,距离上一次中国平安发布超预期年报后高开低走还没过去过久，今天茅台在业绩公告发布后又出现低开低走放量杀跌的走势，整个消费板块集体重挫，包括格力、美的一批白马股等均出现严重破位走势,['中国平安'],[0]
718,'　　新京报快讯（记者 陈鹏）浦发银行成都分行违规腾挪资产一案尘埃落定，银监会开出4.62亿元罚款,['浦发银行'],[0]
719,不过公司目前未收到贾跃亭关于其持有乐视网股票的任何处置计划或安排告知，贾跃亭持有公司股票的处置进度一定程度受其股票质押、冻结状态的影响,['乐视网'],[1]
720,不到两年时间，昆仑万维仅投资6800万元，就收获了8.24亿元的回报,['昆仑万维'],[1]
721,　　随着万家文化股价的不断下跌，去年新进入万家文化前十大流通股股东的多只基金也蒙受不少损失,['万家文化'],[1]
722,　　中原资产系作为以处置不良资产为主业的地方AMC，此番持续扩大对新乡化纤持股比例，也被市场解读为上市公司资产有望盘活的信号,['新乡化纤'],[1]
723,　　而就在中报前一日，网宿科技还正式公告了参与联通混改,['网宿科技'],[1]
724,蒙草生态（300355）11月7日晚公告，公司公开发行可转债未获得证监会发审会审核通过,['蒙草生态'],[1]
725,由于市场环境变化及非上市业务的冲击，乐视网2017年业务规模和收入水平大幅下降,['乐视网'],[1]
726,据2017年第三季度经营数据公告，水井坊高档产品增速为3.16%，中档产品增速为1.53%,['水井坊'],[1]
727,其间，该营业部4次现身浪潮信息的交易龙虎榜，累计交易达到1.46亿元，其中买入金额9279万元，卖出金额5369万元,['浪潮信息'],[1]
728,新希望掌门人刘畅刚刚交出了接班后的第一份成绩单，由于并购项目和新成立公司均现亏损备受诟病,['新希望'],[1]
729,据WIND资讯最新统计，2018年以来，中石科技净主动卖出率为15.20%，净卖出额达52972.08万元,['中石科技'],[1]
730,《证券日报》市场研究中心根据统计显示，四季度以来截至昨日，有23只个股获得各路资本举牌，其中涉及险资举牌的个股有3只，分别为：受安邦保险旗下安邦资产举牌的中国建筑、受阳光财险举牌的以及受国华人寿举牌的,['中国建筑'],[0]
731,在知乎上，有一条帖子问，“长城汽车董事长魏建军是一个怎样的人，”有回答“长城汽车就是中国汽车界的黄埔军校，魏董也可称之为魏校长、魏委员长,['长城汽车'],[1]
732,分析人士表示，中国建筑的强势崛起带动了沪深两市中字头蓝筹股的多次异动，从一定程度上，安邦系成为了近两个月A股反弹行情的重要推手之一,['中国建筑'],[1]
733,' 　　为加快推进科学城建设，海淀区政府日前与公司签订了《建设海淀区“城市大脑”合作备忘录》，将在智慧政务、智慧交通、智慧城市管理等方面取得突破，提升城市管理水平,['科学城'],[0]
734,按照此持股数量和这2只创业板股在年内的涨幅，公募基金持有尚品宅配和赢时胜分别浮盈了2.31亿元和592.64万元,['赢时胜'],[1]
735,而沪市的、、华电国际则有机构活跃于其中,['华电国际'],[1]
736,国信证券对2010年以来A股市场的高送转行情进行了统计分析，区分了两类高送转行情，分别是“公告行情”(暨上市高送转后的交易行情)、“填权行情”(暨高送转除权除息后的交易行情),['国信证券'],[1]
737,2016年12月14日，皇台酒业收到中国证券监督管理委员甘肃监管局下发的《行政处罚决定书》，认定公司在2015年年报中虚构了500万元净利润，公司与董事长卢鸿毅等十五位高管受到了处罚,['皇台酒业'],[1]
738,数据显示，最近一个月，日均振幅最大的是的3.96%，同期累计涨幅13.39%；其次是，日均振幅3.70%，同期累计涨幅20.59%；保利地产位列第三，日均振幅3.62%，同期累计涨幅18.75%,['保利地产'],[1]
739,5、证券：从政策到基本面，旺季开工 　　光大证券张安宁、谢超团队指出，我们对短期市场保持乐观看法，政策催化及流动性宽松，支撑传统“开工旺季”行情的其中两个逻辑已经得到验证，第三个旺季开工有待进一步跟踪和验证,['光大证券'],[1]
740,”国泰君安报告写道,['国泰君安'],[1]
741,西部矿业2011年一季报显示，广发大盘成长共计买入3000.97万股，位居西部矿业第五大流通股股东,['西部矿业'],[1]
742,　　事实上，新华保险H股被举牌，也将一定程度提高保险板块的市场热度,['新华保险'],[1]
743,恒逸石化表示，所处行业进入快速回暖的新周期,['恒逸石化'],[0]
744,滨江集团2017年半年报也显示，上述湘湖壹号项目自2011年动工以来，预售比例达到70.2%,['滨江集团'],[1]
745,　　【板块方面】　　充电桩概念强势上涨，、、、、万马股份等涨停,['万马股份'],[0]
746,去年11月，商业城则公告，沈阳市沈河区人民法院受理孙桂霞等49人诉商业城房屋租赁合同纠纷案,['商业城'],[1]
747,5月18日 ，首次发行A股公开询价时，基本养老保险基金八零三组合和八零二组合入围了浙商证券的网下打新名单之中，揭开了养老金参与打新的序幕,['浙商证券'],[0]
748,闰土股份方面在调研活动中详细阐述了染料行业未来的发展趋势，在环保趋严和趋紧的情况下，现在开始收获环保红利,['闰土股份'],[1]
749,最多动用5.5亿元资金重仓买入业绩糟糕的西部矿业，理由何在,['西部矿业'],[1]
750,加上融通深证100指数基金的9206.81万股，在万科A的前十大流通股中，基金共持有66161.23万股，占万科A的流通股本的5.98%,['万科'],[0]
751,2011年6月30日至7月2日，天龙光电时任董事长冯金生前往湖北省秭归县进行投资考察,['天龙光电'],[1]
752,截至上周五，海天味业的市值为1500亿元,['海天味业'],[0]
753,去年三季度，东方红睿丰还持有贵州茅台99.89万股，不过在四季度十大重仓股中就没有了，取而代之的是增持了5999.99万股、2237.34万股、1180.14万股、2108.96万股、2097.48万股等,['贵州茅台'],[1]
754,宝银系进入新华百货后，已多次提出临时议案且被遭拒，其中包括多项高额分红方案,['新华百货'],[1]
755,中国银河2017年总体业绩差于行业平均水平,['中国银河'],[1]
756,2017年11月3日，360借壳江南嘉捷,['江南嘉捷'],[1]
757,即便未来永安行低碳继续进行融资，仅占12%股权的上市公司所得的投资收益也会越来越少,['永安行'],[1]
758,在江南嘉捷公告三六零借壳的重大资产重组事项后，信息安全指数大涨，在10个自然日内上涨7%,['江南嘉捷'],[1]
759,2014年前三季度，天龙光电再亏6247.1万元,['天龙光电'],[1]
760,另有科陆电子和的增持员工人数较多,['科陆电子'],[1]
761,”天龙光电董秘张洪宇对中国证券报记者表示,['天龙光电'],[1]
762,此外，根据永安行历年财报，2012-2016年，公司的扣非后归母净利润分别为1357.2万元、3580.93万元、6814.41万元、8733.93万元、11212.59万元,['永安行'],[1]
763,星普医科预计，今年一季度净利润为3500万元-4500万元，同比下降11.92%至31.50%；去年四季度末持有该股较多的基金包括南方产业活力等,['星普医科'],[1]
764,无论是长江控股，还是浪莎股份，在长达19年的时间里，公司从未分红，属于A股纺织行业未分红时间最长的“铁公鸡”,['浪莎股份'],[1]
765,在今年“去通道”的大的行业背景下，安信信托主动管理规模占比较高，或使其受“去通道”影响相对较小,['安信信托'],[1]
766,中国铝业网消息显示，去年(2017年)美国和欧盟、日本发布联合声明称，将在WTO等框架下增强协作，以求消除其他国家产能过剩等扭曲市场的不公平行为，以及贸易保护主义行为,['中国铝业'],[0]
