,sentence,entity,score
682,根据中南局罚决海南字【2017】3号文件显示：中南局对海航控股涉嫌违规处理旅客投诉的行为做出调查,海航控股,-1
683,报道发出后，引发网友热议，诸多网友纷纷谴责申通快递员的不负责任的行为,申通快递,-1
684,回应中称，申通快递将全面整顿，对涉事员工将批评教育和相应处罚，主管负责人停职，并将杜绝类似行为发生,申通快递,-1
685,不久“@全国卫生12320”和“@人民网”都删除了微博,人民网,0
686,比起吉利等车企双位数的增长率，长城汽车的成绩表现欠佳,长城汽车,-1
687,而如果除去Wey品牌后，长城汽车的销量数据就更难看了,长城汽车,-1
688,”全国乘用车联席会秘书长崔东树在接受第一财经记者采访时表示，而随着长城汽车中高端车型的发布，这些较为低端的车型也因而受到了影响,长城汽车,0
689,也就是说，如果没有WEY的推出，长城汽车的成绩会更难看,长城汽车,-1
690,目前来看，新华保险基本甩掉了趸缴包袱，期缴保费同比增长17%，续期保费占比超过七成,新华保险,1
691,威马汽车也宣布完成新一轮融资，小鹏汽车则在2018电子消费展上表现出色……在动力电池市场，比亚迪的领先地位也摇摇欲坠,比亚迪,-1
692,近三年来，浦发银行的拨备覆盖率持续下降，2015年末时为211.4%，2016年末时为169.13%，2017年第三季度降到了134.58%，较上年末下降34.55个百分点，较2017年年中下降了19.63个百分点,浦发银行,-1
693,具体来看，在今年二季度末，淡水泉旗下淡水泉精选一期证券投资信托和投资精英之淡水泉证券投资信托分别持有该股2546.13万股和1670.83万股，而在万华化学刚刚披露的三季报机构投资者名单中，已经没有了淡水泉旗下私募基金的身影，这两只基金大概率已经清仓了该股,万华化学,-1
694,同时，通过我省违法广告监测系统，近几年我局没有监测到有关莎普爱思滴眼液的违法广告，也没有收到国家总局和外省移送我省的有关莎普爱思滴眼液的违法广告通报,莎普爱思,-1
695,'（原标题：天津港“救火队长”离任副董事长与两位董事一起辞职）\n（600717，SH）一份突如其来的公告显示其正发生重大人事变动，天津港董事长辞职，连同辞职的还有及两位董事,天津港,-1
696,业内人士普遍认为，海马汽车的核心问题出在羸弱而陈旧的产品序列上，但是，时至今日，海马汽车依然没有作出实质性的改变,海马汽车,-1
697,可以说，海马汽车的全线车型销量全部大幅下跌，其中S5、S7等SUV车型下跌26.4%，特别是由生产的明星车型S5的销量约为7.02万辆，同比跌幅为32%；M3、M6、M8等轿车销量同比大跌48.5%；V70等MPV车型下降23.9%，就连福美来7座版也同样表现不佳，全年销售0.87万辆，同比跌幅达到25%,海马汽车,-1
698,业内分析师的普遍观点是，海马汽车的核心问题出在羸弱而陈旧的产品序列上,海马汽车,-1
699,全国乘用车市场信息联席会秘书长崔东树对时代周报记者表示，海马汽车销量下滑的原因是既在传统燃油车方面没有竞争力，也在新能源汽车方面没有突破,海马汽车,-1
700,据了解，郑州海马只有爱尚EV160与@3两款新能源车型，最大续航只有200km，相比于早就推出300km以上续航里程的自主车企来说，海马汽车的产品优势几乎没有,海马汽车,-1
701,业内人士预测，随着更多的新汽车品牌成立，以及一线自主车企的崛起，海马汽车的销量恐怕还会进一步下跌,海马汽车,-1
702,股的上涨则主要是资金比较难找到安全的资产可以购买，中小创由于乐视等事件，在市场上失去了信用，大盘蓝筹去年一年涨幅已经过高，银行股至少从目前来看，估值很低，去年一年实行的供给侧改革，导致银行不良增速下降，有些还是不良资产负增长，尽管出现和浦发银行那样的恶性造假事件，但是市场无视这些劣迹，银行股价节节攀升,浦发银行,-1
703,3月16日，资本发布的关于放弃收购保险公司股权的公告称，缘由认为华业资本母公司于2016年亏损和本次收购的资金来源不能视为自有资金，无法满足保险公司股东资格,华业资本,-1
704,不过，稍微值得安慰的是，2月7日，恒天然董事长威尔逊在接受新西兰媒体采访时首次表达了对贝因美亏损的态度，“我们需要耐心一点，将眼光放长远,贝因美,-1
705,没有人会为贝因美此时的境况而开心，但我们的管理团队很有信心，相信贝因美的状况能在中期内有所好转,贝因美,-1
706,2011年7月，也就是贝因美上市后三个月，贝因美创始人谢宏因“个人健康”原因辞职，灵魂人物谢宏走了之后，公司主帅开始频繁变动，最开始接任谢宏董事长之位的是常务副总朱德宇，是公司的实权派，本被寄予厚望，但只做了9个月,贝因美,-1
707,无论是贝因美业绩下滑、连年亏损、股价低迷，还是现在被传遭遇恒天然所谓的“逼宫”，即意向全资收购贝因美，曾经身为中国婴童行业业界翘楚，风光无限的贝因美，如今如何走到了如此困境,贝因美,-1
708,乳业专家宋亮表示，贝因美业绩亏损主要原因还是其之前市场上快到期的流货数量巨大，贝因美要耗费巨资回收，因此压力比较大,贝因美,-1
709,股权质押爆仓也一直是乐视网脚底最大的地雷,乐视网,-1
710,截至昨日收盘，新华保险跌4.64%，收报49.51元；跌10.05%，收报39.85港元,新华保险,-1
711,万峰掌舵第一年考卷难看，新华保险当年业绩大幅下滑逾40%,新华保险,-1
712,文章列举国内多位眼科医生说法和权威文献资料，质疑莎普爱思滴眼液通过广告营销，误导患者，延误治疗,莎普爱思,-1
713,12月4日，江南嘉捷出人意料地陷入一字跌停中，此前介入的资金悉数被套,江南嘉捷,-1
714,当时，寿险市场上中短存续期保险产品大行其道，新华保险的转型承受了很大的压力，对其整体业务规模也造成一定的负面影响,新华保险,-1
715,依赖小白奶实现业绩增长的科迪乳业，在该产品被包装成巴氏奶销售的同时，企业对于经销商管理及产品自身曝出的各种问题，也使得小白奶的前景难料,科迪乳业,-1
716,而在2010年底，王素芳又对从最高点回落超过30%的广晟有色进行重仓布局,广晟有色,-1
717,此前8月份尔康制药遭立案稽查后，多家下调尔康制药估值，既有下调至11.48元(跌20.12%)的，也有给出估值8.35元的(下跌27.26%)，如今已经跌至7.52元，跌幅超过此前基金预估，基金已经恢复市值估值,尔康制药,-1
718,中国新能源汽车缺少专利产品和原创技术，尤其是核心技术,国新能源,0
719,其中，国内电池企业宁德时代出货量排名第二，名次比2016年上升一位；而2016年排名第二的比亚迪则下滑至第五,比亚迪,-1
720,“这是公司计划，具体原因不太清楚”；东方航空客服称，现在的确没有往返直飞的航班,东方航空,0
721,泸州老窖作为一家知名酒企，外界对其推出的香水普遍关注的问题是“香水与酒有无关系”，结合商品详细介绍与网上的测评，记者发现，泸州老窖香水是以花香调为主，与酒并无多大关系,泸州老窖,0
722,近日，在知乎、豆瓣、百度贴吧、新浪微博等几大网络社交平台上，泸州老窖香水突然引发网友们的热议,泸州老窖,1
723,若以此计算，江南嘉捷需要在今天午间收盘价的基础上下跌43%,江南嘉捷,-1
724,若以安信证券研报目标价计算，江南嘉捷需要在今天午间收盘价的基础上下跌69%,江南嘉捷,-1
725,一时间，类似“干了这瓶泸州老窖香水”这样的段子和评论在网络中大量出现,泸州老窖,1
726,宝能系下的前海人寿，是在单一股东持股比例上限调整之后，第一个以51%比例单一股东出资的保险公司，持有这51%的，是后来在万科控制权大战中，频繁出场的,万科,0
727,此时，再去回想万科控制权争夺战中的情景，在战役最高潮时，前海人寿与钜盛华行动步调一致，前后接力，拿下万科股权，现在回想的这一切，似乎可以给出部分答案与注释,万科,-1
728,股东出资结构规范，即可以形成合理的公司治理结构，从而避免其成为单一控盘者实施单一意图的工具，也就不会出现宝能系抢夺万科的极端情况，因为这种单一目的式的所谓“经营行为”，将会在公司治理结构内部，就形成约束,万科,-1
729,其中除厦门国贸下跌16.53%外，其余四只股票9月以来涨幅分别为1%、10.63%、2.88%和2.52%,厦门国贸,-1
730,实际上，去年东风汽车总体销量没有达到450万，主要是受东风悦达起亚和神龙汽车的影响,东风汽车,-1
731,从2013年起，对莎普爱思的质疑声就不断，但一直没有官方的明确说法,莎普爱思,-1
732,长江商报记者发现，此次比亚迪预估的一季度净利润将下滑至2015年以来的最低值,比亚迪,-1
733,统计显示，该营业部9月以来还操作过、、寒锐钴业等有色股，其中对西藏矿业的操作最为频繁，其于9月12日、13日分别净买入5215万元和4196万元，14日净卖出9322万元,西藏矿业,0
734,从天威视讯前十大流通股东来看，除了王亚伟，基本上就是国资，并未有其他特别知名机构的跟进；同时从三季报来看，天威视讯经营上的表现也十分平淡，公司前三季度实现营业收入11.67亿元，同比下降5.04%；净利润为1.87亿元，同比下降19.67%；此外，机构也较少有对天威视讯出过研报,天威视讯,-1
735,但2017年5月25日-5月26日，石化机械股票跌0.75%,石化机械,-1
736,但是盐湖股份股价在9月26日—10月10日(2017年)期间跌3.79%，在9月20日-10月10日(2017年)这个区间也仅上涨3%,盐湖股份,-1
737,长城汽车方面仅透露新组建的合资公司将聚焦于新能源汽车的开发、采购与生产,长城汽车,-1
738,石磊公司在起诉状中认为，合同签订后，酒鬼酒多次违反合同约定，没有保障石磊公司的知情权与优先权，并擅自将包装物制作业务交予其他供应商实施，请求法院解除其与酒鬼酒公司于2007年、2010年签订的上述两份合同,酒鬼酒,-1
739,如石磊公司认为酒鬼酒公司侵犯了其知情权、优先权，可以提起损害赔偿请求,酒鬼酒,-1
740,石磊公司则疏理该采购材料，认为采购明细中，酒鬼酒公司在同质同价情况下仍选择其他供应商的情况比比皆是，2011年石磊公司占比57.78%、2012年占比69.83%、2014年占比为9.58%、2015年占比为12.92%，2016年为零,酒鬼酒,0
741,原被告均认同，在2012年底塑化剂风波发生后，酒鬼酒公司销售急剧下滑，整个2013年没有包装订单，历经数次才将库存逐渐消化,酒鬼酒,-1
742,数据显示，海马汽车2017年累计销售14万辆，与年初定下的30万辆销量目标相差甚远,海马汽车,-1
743,与春节黄金周相比，3月上旬，三亚、天津、厦门、广州、长白山等地的酒店价格普遍下降三成甚至更多，这也意味着节后错峰游正式拉开大幕,长白山,0
744,可以看到，短线快速反弹的杭氧股份遭遇资金明显抛售，30日该股低开低走，收盘跌幅接近9%，成交量继续放大,杭氧股份,-1
745,按30日成交均价计算，卖出席位中出现的三家机构合计卖出约350万股，占该股流通股本不足1%，主力资金在杭氧股份高位回落中出手减持,杭氧股份,-1
746,2017年二季度，三聚环保遭遇重大利空，股价出现大幅下挫,三聚环保,-1
747,具体来看，choice数据显示，自二季度以来，三聚环保累计下跌23.5%,三聚环保,-1
748,截至周一收盘，科大讯飞股价报57.90元，下跌6.57%，全天振幅达12.22%,科大讯飞,-1
749,分析认为，盘龙药业近些年研发费用下降而学术费用过高、过于依赖主营产品、对其他产品监管力度不够等原因，造成产品频发,盘龙药业,-1
750,为此，《证券日报》记者采访到了五粮液集团内部人士并得到明确答复：五粮液股份公司并没有造车计划,五粮液,0
751,2013年，在茅台塑化剂风波、三公消费受限的影响中，贵州茅台又从最高的266元下跌至118元,贵州茅台,-1
752,截至9月12日收盘，天齐锂业股价下跌6.83%，全天振幅16.10%，单日成交金额57.59亿元，刷新历史天量,天齐锂业,-1
753,虽然山西汾酒的混改目前没有具体的时间表，但是，过去的2017年，山西汾酒受行业回暖及国企改革概念影响，公司股价去年累计涨幅122.68%，如果按照去年股价最高61.39元/股计算，山西汾酒去年年内最高涨幅达到142%,山西汾酒,1
754,经过连续跌停之后，目前大连电瓷的最新股价是15.21元，即便现在还没有逼近平仓线，恐怕也已经距离平仓线不远,大连电瓷,-1
755,一季度接盘资金恐被埋大连电瓷2016年年报显示，渤海信托,大连电瓷,0
756,目前，在会排队项目仅西藏东方财富有1个项目，其余3家券商均未有排队项目,东方财富,1
757,看好贵州茅台的私募不在少数，广东辰阳投资指出，贵州茅台三季度业绩超出市场预期，此外根据2013年基酒测算今天贵州茅台供应量有3万吨，四季度供应量仍充足，需求持续稳定增长四季度业绩可期,贵州茅台,1
758,根据年报的财务数据可见，光伏行业的持续亏损也给公司业绩带来一定的影响，但比亚迪利润下降的主要原因仍在板块，一方面是受新能源补贴退坡影响，另一方面则在于旗下燃油车销量远远未达预期,比亚迪,-1
759,受新能源补贴退坡影响，比亚迪汽车相关产品的毛利率比2016年下降3.93％,比亚迪,-1
760,在2018年上半年的补贴政策过渡期内，比亚迪纯电动客车和新能源补贴均下滑30%，对于PHEV车型的单车补贴也下降1万元，这是比亚迪在短期之内对盈利水平波动的直接原因,比亚迪,-1
761,本周一，随着公司三季报业绩预告披露，网宿科技股价再遭重挫，机构席位的集体抛售，成为带动股价下跌的重要力量,网宿科技,-1
762,受上述消息刺激，网宿科技16日股价遭遇跌停，17日继续下跌2.06%，年内累计跌幅扩大至38.76%,网宿科技,-1
763,天风证券表示，网宿科技业绩下滑主要缘于CDN市场价格战的影响，导致整体收入增速低于流量增长，毛持续承压,网宿科技,-1
764,民生证券随即发布研报，认为三聚环保此份业绩预告超出市场预期,三聚环保,1
765,可以看到，在短线持续回落后中材科技开始企稳回升,中材科技,1
766,为了在诸多同类品中脱颖而出，莎普爱思夸大自己的效果，甚至有意无意让应该进行的患者，也迷信仅仅依靠莎普爱思就能治好白内障，却是违背了基本的医学理论,莎普爱思,-1
767,最终因为阿拉丁“一再拖延”，西陇科学放弃收购,西陇科学,-1
768,8月21日，贵州茅台首次直接以解约的方式处罚了经销商,贵州茅台,0
769,荣盛发展大涨中机构分歧明显，但买入意愿明显更为强烈,荣盛发展,1
770,可以看到，高位强势震荡的招商蛇口开始大幅回落,招商蛇口,-1
771,按7日成交均价计算，买入席位中出现的三家机构合计买入约600万股，占该股流通股本不足1%，主力资金在招商蛇口高位回落中出手加仓,招商蛇口,0
772,这意味着，在ST新梅暂停上市前突击买入1318.24万股的陈庆桃，已在6月份快速清仓,ST新梅,-1
773,虽不知陈庆桃是否已减持撤退(持有1000万股)，但其所持ST常林市值却显著缩水,ST常林,-1
774,引起燕塘乳业不满的是风行乳业的两款新品包装,燕塘乳业,0
775,'（原标题：国航：因经营不理想暂停北京至平壤航线，复航要看市场情况）\n中国国际航空股份有限公司（下简称“中国”）暂停北京至运营,中国国际航空股份有限公司,-1
776,这意味着，在ST新梅暂停上市前突击买入1318.24万股的陈庆桃，已在今年大举减持,ST新梅,-1
777,但其所持ST常林市值却显著缩水,ST常林,-1
778,3、王素芳：这厢2天2亿，那厢“失了蹄”通常上市公司只需要披露报告期末前十名股东和流通股东的持股情况表，中国联通却在半年报中“超额”完成任务，但也把“王素芳”这位牛散的精准伏击暴露出来,中国联通,1
779,该案可能是截至目前为止虚假陈述时间最短的上市公司虚假陈述案，从目前可判断的情况来看，投资者方与上市公司方的律师均认为，只有在2015年1月23日到1月30日之间买入海润光伏股票，并且在1月30日之后卖出或持有股票方可获赔，而算起来，这期间仅有六个交易日,海润光伏,-1
780,：虚假陈述民事赔偿案2013年3月，佛山照明(000541)公告，其因关联交易方面的信息披露违规而被证监会予以行政处罚，此后两年的诉讼时效期间内，共计有2755位投资者在广州市中级人民法院向佛山照明发起了证券虚假陈述民事赔偿诉讼，根据佛山照明自身的公告以及一些市场公开信息，佛山照明虚假陈述的总起诉标的达到了约3.3亿，最终法院判决支持投资者诉请约1.8亿,佛山照明,-1
781,39家公司的适格投资者可以索赔以鞍重股份为例，上海市华荣律师事务所许峰律师告诉记者：“根据《证券法》及最高人民法院关于虚假陈述的司法解释，在2015年11月26日至2016年5月28日间买入鞍重股份股票，且在2016年5月28日后卖出或继续持有该股股票而存在损失的投资者，均可向鞍重股份及九好集团等发起索赔，要求其赔偿投资者的投资差额等损失,鞍重股份,-1
782,健康时报客户端图“莎普爱思Ⅱ期申报时，当时争论非常激烈，相当一部分专家并不认同,莎普爱思,0
783,北京鼎臣医药管理咨询中心创始人史立臣认为，“莎普爱思事件让我们再次意识到一个问题，即药品一致性评价的重要性,莎普爱思,-1
784,”国内最早质疑莎普爱思者、同济大学附属东方医院眼科主任崔红平认为，特殊的历史时期让莎普爱思临床试验存在漏洞,莎普爱思,-1
785,销量下滑也直接影响到了江淮汽车在资本市场的表现，江淮汽车2017年前三季度的利润下滑达73.24%,江淮汽车,-1
786,乘用车销量的大幅下滑，也导致江淮汽车利润出现下跌,江淮汽车,-1
787,以年报预告盈利上限来看，共有22家上市公司预计2017年净利润同比增幅达到或超过100%，比如机构数调研数量最多的贝瑞基因则因完成重组而致使净利润大增，预计净利润全年最高同比增长超631%,贝瑞基因,1
788,按照一季度末的持股数量和这段时间京汉股份的股价变动，4月1日以来截至4月17日，成泉资本旗下3产品因持有京汉股份而浮盈2.68亿元,京汉股份,1
789,成泉资本在退出京汉股份之后，二季度选择了大量新进次新股,京汉股份,-1
790,在二季度，淡水泉旗下3只产品新进正海磁材，分别位列前十大流通股东的第4、5、10位，合计持有该股1931.83万股，按照二季度末的持股数量和7月份以来正海磁材的股价变动，7月份以来截至9月1日，淡水泉因新进持有正海磁材而浮盈6510.27万元,正海磁材,1
791,数据显示，千合资本旗下2只产品在一季度末合计持有黑猫股份1200.01万股，在二季度末持股数量不变，按照二季度末的持股数量和7月份以来黑猫股份的股价变动，7月份以来截至9月1日，千合资本旗下2产品因持有黑猫股份而浮盈4824.04万元,黑猫股份,1
792,今年来抗跌性较好的转债国泰君安证券转债王佳雯转债经历过供给冲击导致的估值调整，整体溢价率已经比较合理，这一波转债的行情一方面是正股的带动，特别是一些原来业绩有确定性的个券，以及板块行情带动；另一方面是估值的修复，特别是近期供给边际放缓,国泰君安,0
793,2017年12月19日下午，广州市天河区人民法院开庭审理燕塘乳业诉广州风行乳业股份有限公司（简称风行乳业）不正当竞争纠纷一案，要求风行乳业停止“纯牛奶”、“原味酸奶饮品”等产品对燕塘乳业知名商品的包装装潢侵权，赔偿经济损失100万元,燕塘乳业,-1
794,2017年12月19日下午，燕塘乳业诉风行乳业不正当竞争纠纷一案如期开庭,燕塘乳业,-1
795,*ST烯碳：暂停上市基本已成定局虽然*ST烯碳造假金额不足2000万，但还是未能逃脱监管层的法眼,ST烯碳,-1
796,需要指出的是，在2015年实际亏损的情况下，*ST烯碳2014-2016年连续三年亏损，暂停上市基本已成定局,ST烯碳,-1
797,山东墨龙的案子并不复杂，但是“吃相”十分难看,山东墨龙,-1
798,宜宾纸业7月以来累计下跌34.89%,宜宾纸业,-1
799,值得注意的是，宜宾纸业半年报股东户数再度下降，最新股东户数已经不足4000户，为近年新低,宜宾纸业,-1
800,受业绩拖累，硕贝德7月以来累计下跌29.32%，其上半年实现盈利789.31万元，比去年同期下降84.44%,硕贝德,-1
801,不过，蓝思科技于2018年2月7日收到实际控制人周群飞女士、郑俊龙先生出具的书面承诺函：自愿将其直接及间接持有的蓝思科技首次公开发行前已发行股份限售期延长6个月，即解锁时间由原2018年3月18日延迟至2018年9月18日,蓝思科技,-1
802,12月5日下午，浙江省食药监局回复媒体采访称：“通过我省违法广告监测系统，近几年我局没有监测到有关莎普爱思滴眼液的违法广告，也没有收到国家总局和外省移送我省的有关莎普爱思滴眼液的违法广告通报,莎普爱思,-1
803,”但是记者在检索中发现，2012年11月，因涉嫌发布严重违法药品广告，长沙市药品流通行业协会接受媒体采访时曾透露，“莎普爱思”被勒令下架，暂停销售,莎普爱思,-1
804,相较二季度，私募持有的木林森的股票数量变动不大，但总市值已经增加了6亿,木林森,1
805,作为曾经创造了28个涨停板的“妖股”，自2015年3月在上市，股价最高曾达到148元/股的高价，如今暴风集团股价则长期在40元左右徘徊,暴风集团,-1
806,'受乘用车销量下滑、低速电动车政策不明、新能源骗补受罚等多重因素的影响，力帆股份乘用车板块(以下简称“力帆汽车”)盈利能力有所下降,力帆股份,-1
807,财务压力陡增“单从当前的报表数据来看，力帆股份的财务表现确实不算优秀，但每个企业的财务情况都与其自身的发展战略紧密相关，当前的财务压力对于力帆汽车可谓双刃剑,力帆股份,-1
808,收入目标“空虚”在上述情况下，力帆股份2017年的业务目标为收入增长20%(22亿元),力帆股份,1
809,质疑三聚环保部分重大合同背后客户实力存在疑问、部分合同执行进度与披露信息不符、一些客户的高管名字屡屡与三聚环保相关人员相同，以及依赖于控股股东与地方政府成立产业基金的订单等财务问题,三聚环保,-1
810,”对于乐视网股价在去年的表现，贾跃亭表达了歉意，并表示，“股价每一次的下跌或者每一次公司遇到的困难，都是我们自我反省、自我修正、自我进化的过程,乐视网,-1
811,据媒体报道，中兴通讯几位高管放弃自身利益，以自身的卸任换取美国商务部对中兴通讯解除出口限制,中兴通讯,-1
812,从被认为发布虚假广告到产品疗效遭到质疑，再到如今新型专利被宣告无效，莎普爱思的路越来越难走，甚至将面临被淘汰的风险,莎普爱思,-1
813,对于陷入虚假宣传、夸大疗效宣传的莎普爱思来说，被淘汰的风险会更大一些,莎普爱思,-1
814,如近期发生的渤海金控放弃收购华安财险，调降对于东吴人寿股权收购比例等,渤海金控,0
815,然而事与愿违，接盘了PPTV的苏宁云商在财务上连连亏损,苏宁云商,-1
816,不过，海航投资2016年的业绩表现似乎并不理想,海航投资,-1
817,新华保险i相依的最高续保年龄最低，为65岁，乐活e生、平安i康保分别可续保至80岁和85岁，微医保重疾险的最高续保年龄可达到100岁,新华保险,0
818,3月15日晚间，针对员工发文称遭遇强行辞退一事，当事人“有点自我”再度发文并澄清致歉，称文章中提到的蓝色光标大裁员和高层内斗等描述与事实不符，就这些内容向蓝色光标公司道歉,蓝色光标,1
819,'（原标题：徐留平调任一汽集团4个月，一汽轿车自主业务销量陷入“停摆”）\n日前，全国乘联会公布了最新一期全国乘用车市场的销量数据，11月份销量为26,一汽轿车,-1
820,一汽轿车奔腾品牌当前可以依赖的产品就只有奔腾X40这一款轿车,一汽轿车,-1
821,这是产品制造环节的问题，不是零部件的问题，许多比一汽轿车晚起来的自主品牌都不会在这上面犯错，一汽集团这几年能有什么进步基本就可想而知了,一汽轿车,-1
822,达芙妮、星期六等女鞋集团在2016年均表现欠佳,星期六,-1
823,星期六营业收入和净利润也分别下滑9.64%和3.96%,星期六,-1
824,对此，中信银行房贷业务部门紧急安抚市场，明确表示此次是“对房抵个人经营贷的额度进行了适当的控制，个人住房政策未作调整，该项调整不会影响北京市居民及企业的正常购房需求,中信银行,0
825,2018年格力电器董事会改选，董明珠能否连任面临诸多变数,格力电器,-1
826,从此之后，贵州茅台的股价便开启小幅下滑走势,贵州茅台,-1
827,但我个人判断，伴随着白酒销售旺季的到来以及一些避险资金进入类似于白酒这样目前处于高增长的板块中来避险情绪的上涨，贵州茅台继续冲击历史，刷出新高的可能性是非常之大,贵州茅台,1
828,记者查询抚顺特钢历年数据发现，从2012年钢铁行业进入下行周期开始，相较于其他钢铁企业，抚顺特钢的业绩表现并不算差,抚顺特钢,1
829,此外，每日经济新闻记者梳理相关年报发现，在2012年没有存货跌价损失的抚顺特钢，自2013年至2016年间，该项损失连续上升，分别为896.78万元、1078.38万元、1234.19万元以及1821.22万元,抚顺特钢,-1
830,7月末，方大炭素遭遇停牌核查，复牌后股价涨势明显收敛，8月至今总体呈现高位震荡走势,方大炭素,-1
831,另有业内人士向《华夏时报》记者指出，虽然乐视网的市值已经从最高时的1800亿元市值缩水到当前的650亿元不到，但这样的市值仍远高于国内其他视频网站的估值,乐视网,1
832,除了丁磊离职和乐视网股票震荡下跌，乐视网重要大股东减持股票也值得关注,乐视网,-1
833,而伴随着鑫根资本的减持，是乐视网股价大幅下跌,乐视网,-1
834,据其透露，之前酒鬼酒的营销做得不太好，让人感觉并不是全国性品牌，经销商对于厂家的营销模式没有跟上，有些经销商退出是正常的,酒鬼酒,-1
835,”广东地区一家酒鬼酒经销商透露，今年初开始逐步退出代理酒鬼酒总经销转做茅台广东总经销，业务量逐渐减少，偏重流通更好的茅台,酒鬼酒,-1
836,财富证券的研报指出，酒鬼酒的营收和净利润增速虽然均转负为正，但增速较上年同期分别下降60.04和172.87个百分点，主要原因在于中粮新管理层于2月份入驻，团队建设、产品架构和销售都需要一定的时间磨合,酒鬼酒,-1
837,据《证券日报》记者查阅贵州茅台2015年年报显示，此次提交辞职的吕云怀、罗双全的年龄与茅台董事长同龄,贵州茅台,0
838,对此有私募人士告诉《每日经济新闻》记者，今年前三季度国民技术的净利润仅接近4000万元，如果国民技术5亿元投资款确定为损失，对其全年净利润影响极大，即使公司提出资产收购方案，但也不会改变下跌的命运,国民技术,-1
839,或许对于大悦城地产来说，在地产开发上已有足够经验的华远地产还是有所担忧，二者专业属性的不同决定了产品开发的逻辑不同,华远地产,-1
840,当天，上交所方面宣布，青山纸业时任董事刘洁违规买卖自家公司股票，上交所决定对其予以公开谴责,青山纸业,-1
841,从2017年7月份开始，乐视网已经遭遇了三波估值下调：2017年7月中，至少19家下调乐视网估值，多数下调至22.37元；2017年10月底，超过20家基金公司下调乐视网估值，多数下调至7.82元；2017年11月中，多家基金公司再次下调乐视估值，多数下调至3.91元,乐视网,-1
842,乐视网停牌前的股价为15.33元，按照3.91元的估值计算，乐视网股价将会暴跌74.49%，相当于连续13个跌停板,乐视网,-1
843,这个意思就是说，你持有的基金在乐视网停牌的时候已经跌过了……如果乐视网万幸没有遭遇13个跌停，那么你的基金净值也许就会出现莫名其妙的大涨，就像之前莫名其妙的大跌一样,乐视网,-1
844,对于担心乐视网会连累A股大盘的朋友们，也无需杞人忧天,乐视网,-1
845,周云蓬称，陪同人员可以为他阅读相关条例，并且之前他办理过中国银行和其他银行的，不知道为何却被中国银行深圳沙河支行的工作人员拒绝了,中国银行,0
846,联合会在韩国各地呼吁小型工商户解除乐天信用卡加盟合约，并在店铺门口张贴抵制乐天信用卡、抵制乐天马特、乐天超市的标签,天马,0
847,但4月11日，中国联通公告称由于混改方案仍在进一步论证中，尚存在重大不确定性，因此发布了延期复牌公告,中国联通,-1
848,虽然公司的净资产仅数千万元，但按照华谊兄弟增资额2000万元和获得1.7544%股权比例来估算，华谊体育的估值已经达到11.4亿元,华谊兄弟,1
849,不过次日受市场整体大幅回落影响，横店东磁股价大幅低开低走，并在临近收盘时跌停,横店东磁,-1
850,'（原标题：“炊具大王”告别苏泊尔扑朔迷离创始人苏氏家族减持到剩余股份不足0.01%）\n说再见的那一天终于来了,苏泊尔,-1
851,经过半年的减持，目前，苏泊尔集团仅持有上市公司3.23万股，持股比例不足0.01%，均为无限售条件流通股,苏泊尔,-1
852,对于苏泊尔集团的减持退出，有分析人士认为，苏泊尔已彻底成为外资企业的贴牌工具,苏泊尔,-1
853,华谊兄弟去年净利润出现了自2009年上市以来的首次下滑，扣非后公司实际上陷入了亏损,华谊兄弟,-1
854,尤其是扣除非经常性损益后，华谊兄弟这个影视龙头净利润亏损了4000万元,华谊兄弟,-1
855,其中龙头股万科(000002.SZ)在18日遭遇最大跌幅，下跌超4%,万科,-1
856,可以看到，前期股价大幅上涨的上峰水泥在经过高位宽幅震荡后开始明显回落,上峰水泥,-1
857,值得注意的是，由于白马龙头贵州茅台放量下跌，盘中跌幅一度近6%，引发酿酒、家电、医药板块均展开大幅调整，午后与周期、题材股一道加速下行，均是盘中杀跌主力,贵州茅台,-1
858,'（原标题：南京银行镇江办理票据严重违规遭罚3230万领四罚单）\n中国经济网北京1月28日讯中国银监会昨日披露江苏行政处罚信息公开表――苏银监罚〔2018〕1至4号，镇江分行违规办理票据业务，严重违反审慎经营规则，江苏银监局决定对其罚款人民币3230万元,南京银行,-1
859,江苏银监局对南京银行镇江分行违法违规办理票据业务负管理责任的汤松、贡琳、李海云给予警告，并处罚款10万元到15万元不等,南京银行,-1
860,10月24日，经蔡开福安排，施某、王某等人在上海就王某受让浔兴股份控股权进行洽谈，达成进一步接触意向，并形成了浔兴股份股权权益变动事项备忘录(一).10月28日，蔡开福与施某、王某等人于福建晋江会面，进一步商谈股权转让细节，并形成了权益变动事项备忘录(二),浔兴股份,0
861,游戏公司三七互娱去年3月、7月曾先后宣布入股加拿大Archiact、天舍(上海)文化传媒有限公司布局VR业务，但今年3月份三七互娱总裁李卫伟向媒体公开表示，去年整个VR行业是比较浮躁的，事实是三七互娱从去年夏天就停止了VR的投资,三七互娱,0
862,自11月16日将历史新高改写为719.96元之后，贵州茅台股价近期遭遇五连跌，累计跌幅将近12%,贵州茅台,-1
863,值得关注的是，就在贵州茅台近期股价回落的过程中，融资资金反而加大了买入力度,贵州茅台,-1
